timestamp,太阳总辐照度,直接法向辐照度,全球水平辐照度,温度,气压,小时,日子,月份,季节,target
2020/8/19 13:30,519.86,375.08,233.55,25.72,855.33,3,232,8,3,53.33
2020/8/19 13:45,470.48,339.45,221.63,26.12,855.35,3.25,232,8,3,74.05
2020/8/19 14:00,669.09,482.75,222.24,26.32,855.29,3.5,232,8,3,73.58
2020/8/19 14:15,677.79,489.03,214.79,26.75,855.18,3.75,232,8,3,71.92
2020/8/19 14:30,646.5,466.45,209.65,26.96,854.96,4,232,8,3,71.16
2020/8/19 14:45,687.91,496.32,227.9,26.99,854.93,4.25,232,8,3,56.11
2020/8/19 15:00,396.11,285.79,196.57,26.51,854.84,4.5,232,8,3,57.67
2020/8/19 15:15,668.67,482.45,275.48,26.64,854.76,4.75,232,8,3,66.56
2020/8/19 15:30,583.13,420.73,229.97,27.1,854.71,5,232,8,3,65.83
2020/8/19 15:45,552.62,398.72,217.51,26.92,854.56,5.25,232,8,3,65.1
2020/8/19 16:00,566.95,409.05,220.13,27.07,854.43,5.5,232,8,3,64.81
2020/8/19 16:15,568.43,410.12,215.62,27.55,854.29,5.75,232,8,3,67.85
2020/8/19 16:30,592.93,427.8,213.26,27.36,854.19,6,232,8,3,67.15
2020/8/20 10:30,254.29,183.47,125.82,20.85,855.28,0,233,8,3,30.09
2020/8/20 10:45,341.89,246.68,152.91,21.28,855.22,0.25,233,8,3,27.05
2020/8/20 11:00,225.59,162.77,118.37,21.18,855.39,0.5,233,8,3,20.74
2020/8/20 11:15,194.83,140.57,106.02,20.91,855.55,0.75,233,8,3,23.01
2020/8/20 11:30,229.05,165.26,119.18,20.87,855.65,1,233,8,3,22.82
2020/8/20 11:45,201.65,145.49,114.8,20.92,855.76,1.25,233,8,3,38.31
2020/8/20 12:00,400.64,289.06,182.82,21.76,855.83,1.5,233,8,3,63.44
2020/8/20 12:15,627.29,452.59,245.51,22.56,855.86,1.75,233,8,3,39.19
2020/8/20 12:30,363.23,262.07,184.18,22.2,855.75,2,233,8,3,52.33
2020/8/20 12:45,398.49,287.51,189.91,22.53,855.73,2.25,233,8,3,61.5
2020/8/20 13:00,644.34,464.89,234.06,22.87,855.63,2.5,233,8,3,65.05
2020/8/20 13:15,586.62,423.25,230.46,23.57,855.52,2.75,233,8,3,58.71
2020/8/20 13:30,746.46,538.57,260.89,23.36,855.44,3,233,8,3,64.12
2020/8/20 13:45,688.1,496.46,212.55,23.86,855.25,3.25,233,8,3,63.06
2020/8/20 14:00,716.06,516.64,211.79,24.06,855.06,3.5,233,8,3,55.91
2020/8/20 14:15,526.49,379.86,223.44,24.01,855.04,3.75,233,8,3,58.77
2020/8/20 14:30,489.48,353.16,231.11,24.33,854.98,4,233,8,3,58.67
2020/8/20 14:45,569.98,411.24,233.11,24.3,854.87,4.25,233,8,3,58.59
2020/8/20 15:00,678.04,489.21,247.84,24.1,854.77,4.5,233,8,3,54.8
2020/8/20 15:15,574.06,414.18,237.38,24.61,854.55,4.75,233,8,3,55.06
2020/8/20 15:30,769.7,555.34,237.83,24.56,854.33,5,233,8,3,54.24
2020/8/20 15:45,569.01,410.54,233.25,25.73,854.25,5.25,233,8,3,49.34
2020/8/20 16:00,437.23,315.46,207.6,25.16,854.15,5.5,233,8,3,53.64
2020/8/20 16:15,457.36,329.99,210.24,25.42,853.97,5.75,233,8,3,53.09
2020/8/20 16:30,503.09,362.98,196.29,26.95,853.84,6,233,8,3,49.81
2020/8/21 10:30,88.05,63.53,47.81,20.39,858.63,0,234,8,3,9.35
2020/8/21 10:45,79.97,57.7,42.76,20.77,858.76,0.25,234,8,3,10.08
2020/8/21 11:00,101.53,73.26,54.96,21.03,858.61,0.5,234,8,3,8.16
2020/8/21 11:15,68.28,49.26,36.04,21.32,858.72,0.75,234,8,3,6.44
2020/8/21 11:30,57,41.13,30,21.51,858.85,1,234,8,3,7.32
2020/8/21 11:45,64.87,46.81,34.95,21.59,858.8,1.25,234,8,3,11.25
2020/8/21 12:00,103.93,74.98,54.95,21.74,858.86,1.5,234,8,3,17.23
2020/8/21 12:15,146.51,105.71,78.24,22.55,859.09,1.75,234,8,3,31.76
2020/8/21 12:30,287.68,207.56,156.33,23.3,858.94,2,234,8,3,30
2020/8/21 12:45,242.49,174.95,126.72,23.2,858.83,2.25,234,8,3,31.58
2020/8/21 13:00,266.03,191.94,123.04,23.52,858.64,2.5,234,8,3,18.16
2020/8/21 13:15,143.74,103.71,78.16,23.15,858.45,2.75,234,8,3,15.04
2020/8/21 13:30,117.19,84.56,63.65,23.4,858.38,3,234,8,3,17.44
2020/8/21 13:45,154.75,111.65,84.93,23.48,858.38,3.25,234,8,3,32.54
2020/8/21 14:00,281.17,202.87,151.67,23.98,858.2,3.5,234,8,3,40.38
2020/8/21 14:15,317.08,228.77,168.78,23.68,858.17,3.75,234,8,3,32.29
2020/8/21 14:30,254.49,183.62,136.35,22.35,857.99,4,234,8,3,39.5
2020/8/21 14:45,356.67,257.33,188.93,22.84,857.71,4.25,234,8,3,32.88
2020/8/21 15:00,258.68,186.64,140.93,23.32,857.48,4.5,234,8,3,40.9
2020/8/21 15:15,370.36,267.21,194.17,23.81,857.48,4.75,234,8,3,52.97
2020/8/21 15:30,510.73,368.49,214.74,24.29,857.41,5,234,8,3,53.24
2020/8/21 15:45,528.57,381.36,213.05,24.44,857.26,5.25,234,8,3,52.63
2020/8/21 16:00,829.11,598.2,170.32,25.83,856.99,5.5,234,8,3,52.92
2020/8/21 16:15,554.94,400.39,215.1,26.26,856.88,5.75,234,8,3,55.21
2020/8/21 16:30,521.29,376.11,220.88,25.91,856.71,6,234,8,3,53.75
2020/8/22 10:30,339.88,245.22,69.15,24.63,858.25,0,235,8,3,44.68
2020/8/22 10:45,403.51,291.13,75,24.5,858.21,0.25,235,8,3,51.31
2020/8/22 11:00,447.45,322.84,77.54,25.35,858.2,0.5,235,8,3,57.72
2020/8/22 11:15,491.92,354.92,82.56,25.27,858.17,0.75,235,8,3,62.79
2020/8/22 11:30,528.06,381,84.48,25.5,858.21,1,235,8,3,60.57
2020/8/22 11:45,560.82,404.63,88.99,26.85,858.15,1.25,235,8,3,59.7
2020/8/22 12:00,598.89,432.1,92.54,26.83,858.17,1.5,235,8,3,60.95
2020/8/22 12:15,634.96,458.12,93.01,27.1,858.09,1.75,235,8,3,59.57
2020/8/22 12:30,662.01,477.64,95.04,28.16,858.06,2,235,8,3,59.93
2020/8/22 12:45,687.42,495.97,98.96,28.24,857.99,2.25,235,8,3,59.91
2020/8/22 13:00,713.45,514.75,104.28,28.06,857.91,2.5,235,8,3,58.61
2020/8/22 13:15,732.45,528.47,109.51,28.72,857.72,2.75,235,8,3,57.93
2020/8/22 13:30,753.33,543.53,109.43,29.34,857.53,3,235,8,3,55.84
2020/8/22 13:45,768.27,554.31,113.29,28.88,857.43,3.25,235,8,3,52.53
2020/8/22 14:00,775.71,559.68,119.34,28.41,857.21,3.5,235,8,3,52.02
2020/8/22 14:15,794.55,573.27,118.9,29.81,857.08,3.75,235,8,3,54.06
2020/8/22 14:30,807.01,582.26,120.47,30.15,856.93,4,235,8,3,51.4
2020/8/22 14:45,805.15,580.92,121.88,30.49,856.75,4.25,235,8,3,47.72
2020/8/22 15:00,800.67,577.68,120.76,30.64,856.48,4.5,235,8,3,46.88
2020/8/22 15:15,796.88,574.95,127.07,30.79,856.32,4.75,235,8,3,46.8
2020/8/22 15:30,772.29,557.2,137.31,31.3,856.1,5,235,8,3,46.99
2020/8/22 15:45,784.39,565.94,137.05,31.69,855.82,5.25,235,8,3,48.22
2020/8/22 16:00,759.45,547.94,139.16,31.9,855.65,5.5,235,8,3,48.09
2020/8/22 16:15,744.32,537.03,140.97,32.26,855.52,5.75,235,8,3,50.02
2020/8/22 16:30,732.78,528.7,137.91,32.14,855.49,6,235,8,3,50.75
2020/8/23 10:30,353.31,254.91,78.02,25.24,856.64,0,236,8,3,44.32
2020/8/23 10:45,398.94,287.84,81.01,26.33,856.68,0.25,236,8,3,50.34
2020/8/23 11:00,443.3,319.84,85.83,26.87,856.77,0.5,236,8,3,56.66
2020/8/23 11:15,489.2,352.96,89.16,27.02,856.74,0.75,236,8,3,60.87
2020/8/23 11:30,525.71,379.3,96.29,26.99,856.75,1,236,8,3,66.94
2020/8/23 11:45,564.84,407.53,102.14,26.97,856.71,1.25,236,8,3,67.61
2020/8/23 12:00,595.93,429.96,107.14,27.7,856.77,1.5,236,8,3,63.39
2020/8/23 12:15,627.43,452.69,112.78,28.16,856.82,1.75,236,8,3,63.72
2020/8/23 12:30,654.98,472.57,118.73,28.77,856.89,2,236,8,3,63.54
2020/8/23 12:45,685.12,494.31,124.19,28.64,856.89,2.25,236,8,3,63.51
2020/8/23 13:00,707.96,510.79,127.79,29.63,856.75,2.5,236,8,3,63.55
2020/8/23 13:15,727.31,524.75,130.74,29.73,856.62,2.75,236,8,3,63.34
2020/8/23 13:30,744.35,537.05,132.19,32,856.46,3,236,8,3,63.46
2020/8/23 13:45,761.28,549.26,137.6,31.79,856.24,3.25,236,8,3,63.11
2020/8/23 14:00,779.62,562.5,143.13,32.81,856.09,3.5,236,8,3,62.04
2020/8/23 14:15,781.62,563.94,148.11,32.83,855.85,3.75,236,8,3,60.75
2020/8/23 14:30,793.28,572.35,153.21,33.23,855.64,4,236,8,3,60.08
2020/8/23 14:45,801.24,578.09,151.15,33.39,855.46,4.25,236,8,3,59.35
2020/8/23 15:00,798.45,576.08,148.05,33.35,855.32,4.5,236,8,3,59.28
2020/8/23 15:15,797.3,575.25,147.27,33.52,855.19,4.75,236,8,3,58.54
2020/8/23 15:30,794.21,573.03,144.9,33.31,855.04,5,236,8,3,58.5
2020/8/23 15:45,787.25,568,145.19,33.89,854.94,5.25,236,8,3,56.39
2020/8/23 16:00,769.09,554.9,145.85,33.63,854.76,5.5,236,8,3,56.11
2020/8/23 16:15,747.61,539.4,144.25,33.87,854.69,5.75,236,8,3,56.2
2020/8/23 16:30,727.48,524.88,141.49,33.86,854.52,6,236,8,3,53.62
2020/8/24 10:30,341.33,246.27,83.71,29.15,855.66,0,237,8,3,42.99
2020/8/24 10:45,387.9,279.87,88.93,29.12,855.7,0.25,237,8,3,40.77
2020/8/24 11:00,431.71,311.48,94.47,29.25,855.65,0.5,237,8,3,44.39
2020/8/24 11:15,475.55,343.11,99.96,29.18,855.72,0.75,237,8,3,44.81
2020/8/24 11:30,520.6,375.61,104.71,29.59,855.76,1,237,8,3,47.48
2020/8/24 11:45,559.17,403.44,108.12,29.43,855.75,1.25,237,8,3,53.77
2020/8/24 12:00,595.53,429.67,111.49,29.57,855.75,1.5,237,8,3,55.63
2020/8/24 12:15,630.65,455.01,114.56,30.11,855.71,1.75,237,8,3,56.33
2020/8/24 12:30,660.76,476.74,116.39,30.8,855.67,2,237,8,3,57.67
2020/8/24 12:45,688.01,496.4,119.92,31.3,855.53,2.25,237,8,3,56.11
2020/8/24 13:00,712.57,514.12,125.06,31.02,855.5,2.5,237,8,3,57.21
2020/8/24 13:15,733.4,529.15,129.21,31.16,855.33,2.75,237,8,3,57.33
2020/8/24 13:30,752.07,542.62,132.1,31.55,855.22,3,237,8,3,56.23
2020/8/24 13:45,766.84,553.28,136.29,32.06,855.04,3.25,237,8,3,54.87
2020/8/24 14:00,782.71,564.72,140.3,31.94,854.86,3.5,237,8,3,53.21
2020/8/24 14:15,789.59,569.69,142.57,32.72,854.73,3.75,237,8,3,52.3
2020/8/24 14:30,799.58,576.9,144.26,33.19,854.53,4,237,8,3,50.98
2020/8/24 14:45,804.72,580.61,149.09,33.37,854.35,4.25,237,8,3,49.62
2020/8/24 15:00,800.35,577.45,150.12,33.89,854.15,4.5,237,8,3,49.75
2020/8/24 15:15,797.27,575.23,150.13,35.04,854.09,4.75,237,8,3,48.13
2020/8/24 15:30,793.54,572.54,147.75,35.05,854.04,5,237,8,3,46.71
2020/8/24 15:45,790.07,570.03,143.07,35.59,853.99,5.25,237,8,3,46.78
2020/8/24 16:00,779.97,562.75,138.02,35.26,853.9,5.5,237,8,3,47.09
2020/8/24 16:15,763.61,550.94,133,35.45,853.65,5.75,237,8,3,44.39
2020/8/24 16:30,742.69,535.85,128.74,35.53,853.49,6,237,8,3,44.19
2020/8/25 10:30,297.6,214.72,82.04,29.74,854.17,0,238,8,3,43.06
2020/8/25 10:45,383.37,276.6,87.9,31.25,854.31,0.25,238,8,3,48.74
2020/8/25 11:00,410.14,295.92,92.04,30.82,854.46,0.5,238,8,3,47.55
2020/8/25 11:15,476.69,343.93,95.25,31.26,854.51,0.75,238,8,3,44.43
2020/8/25 11:30,519.66,374.93,99.44,31.15,854.56,1,238,8,3,44.49
2020/8/25 11:45,556.01,401.16,102.56,31.69,854.55,1.25,238,8,3,45.28
2020/8/25 12:00,593.78,428.41,107.28,31.59,854.67,1.5,238,8,3,45.49
2020/8/25 12:15,626.82,452.25,111.14,31.76,854.6,1.75,238,8,3,45.84
2020/8/25 12:30,657.55,474.42,114.22,32.58,854.52,2,238,8,3,47.85
2020/8/25 12:45,686.71,495.46,117.36,32.78,854.46,2.25,238,8,3,50.78
2020/8/25 13:00,710.97,512.97,120.79,33.46,854.27,2.5,238,8,3,52.83
2020/8/25 13:15,733.47,529.2,124.05,33.61,854.05,2.75,238,8,3,50.93
2020/8/25 13:30,755.77,545.29,125.68,33.45,853.95,3,238,8,3,48.62
2020/8/25 13:45,767.39,553.67,128.5,33.9,853.78,3.25,238,8,3,49.14
2020/8/25 14:00,785.58,566.8,130.56,34.85,853.54,3.5,238,8,3,47.8
2020/8/25 14:15,792.03,571.45,136.74,34.55,853.28,3.75,238,8,3,46.66
2020/8/25 14:30,795.33,573.83,141.98,35.41,853.06,4,238,8,3,44.66
2020/8/25 14:45,808.7,583.48,146.71,34.47,852.88,4.25,238,8,3,43.98
2020/8/25 15:00,805.73,581.34,145.62,34.96,852.7,4.5,238,8,3,43.65
2020/8/25 15:15,808.97,583.67,141.1,36.28,852.54,4.75,238,8,3,45.1
2020/8/25 15:30,807.53,582.64,137.79,36.9,852.44,5,238,8,3,48
2020/8/25 15:45,800.05,577.23,129.6,37.17,852.31,5.25,238,8,3,47.51
2020/8/25 16:00,794.34,573.12,121.99,37.25,852.14,5.5,238,8,3,45.62
2020/8/25 16:15,779.22,562.21,116.57,37.29,852.04,5.75,238,8,3,45.74
2020/8/25 16:30,758.95,547.58,111.79,37.26,851.89,6,238,8,3,46.24
2020/8/26 10:30,361.63,260.91,99.68,31.92,851.87,0,239,8,3,42.92
2020/8/26 10:45,397,286.44,99.58,33.47,851.91,0.25,239,8,3,47.85
2020/8/26 11:00,423.73,305.72,108.05,34.33,851.93,0.5,239,8,3,44.09
2020/8/26 11:15,474.59,342.42,116.21,34.39,851.86,0.75,239,8,3,50.87
2020/8/26 11:30,468.69,338.16,116.12,34.8,851.94,1,239,8,3,58.99
2020/8/26 11:45,574.72,414.66,132.13,33.94,851.96,1.25,239,8,3,67.35
2020/8/26 12:00,581.54,419.58,127.22,34.89,851.89,1.5,239,8,3,70.25
2020/8/26 12:15,610.33,440.35,126.5,36.47,851.84,1.75,239,8,3,73.45
2020/8/26 12:30,665.81,480.38,123.33,36.07,851.65,2,239,8,3,73.04
2020/8/26 12:45,664.05,479.12,124.16,34.56,851.45,2.25,239,8,3,68.53
2020/8/26 13:00,701.08,505.83,122.61,34.84,851.24,2.5,239,8,3,66.09
2020/8/26 13:15,733,528.86,124.93,34.98,851.13,2.75,239,8,3,65.88
2020/8/26 13:30,754.05,544.04,126.93,34.72,850.9,3,239,8,3,63.69
2020/8/26 13:45,767.01,553.4,131.73,35.95,850.7,3.25,239,8,3,64.94
2020/8/26 14:00,777.69,561.11,141.95,35.4,850.37,3.5,239,8,3,63.13
2020/8/26 14:15,793.59,572.58,152.14,36.02,850.14,3.75,239,8,3,60.15
2020/8/26 14:30,769.61,555.27,159.53,35.8,849.92,4,239,8,3,60.66
2020/8/26 14:45,804.33,580.32,161.07,37.06,849.67,4.25,239,8,3,58.34
2020/8/26 15:00,808.71,583.48,160.5,37.2,849.45,4.5,239,8,3,57.64
2020/8/26 15:15,790.34,570.23,158.98,36.78,849.35,4.75,239,8,3,57.28
2020/8/26 15:30,802.61,579.09,149.77,37,849.25,5,239,8,3,57.86
2020/8/26 15:45,798.42,576.06,141.63,37.06,849.13,5.25,239,8,3,57.89
2020/8/26 16:00,791.36,570.97,129.67,37.42,848.74,5.5,239,8,3,57.82
2020/8/26 16:15,774.34,558.69,122.39,37.48,848.47,5.75,239,8,3,59.81
2020/8/26 16:30,768.67,554.6,121.06,37.45,848.22,6,239,8,3,61.28
2020/8/27 10:30,167.87,121.12,90.76,26.86,848.89,0,240,8,3,27.15
2020/8/27 10:45,286.77,206.91,122.93,27.55,848.84,0.25,240,8,3,40.71
2020/8/27 11:00,487.56,351.77,158.82,29.47,848.7,0.5,240,8,3,39.43
2020/8/27 11:15,350.09,252.59,140.48,30.24,848.71,0.75,240,8,3,30.45
2020/8/27 11:30,359.08,259.08,135.03,30.31,848.7,1,240,8,3,53.78
2020/8/27 11:45,519.83,375.06,143.59,30.99,848.75,1.25,240,8,3,57.59
2020/8/27 12:00,562.4,405.77,142.41,31.18,848.71,1.5,240,8,3,61.57
2020/8/27 12:15,511.83,369.28,145.79,31.2,848.77,1.75,240,8,3,60.43
2020/8/27 12:30,626.17,451.78,170.83,31.38,848.71,2,240,8,3,72.5
2020/8/27 12:45,626.17,451.78,168.88,31.14,848.66,2.25,240,8,3,76.2
2020/8/27 13:00,635.68,458.64,181.61,31.58,848.68,2.5,240,8,3,77.6
2020/8/27 13:15,649.24,468.43,194.26,32.04,848.5,2.75,240,8,3,75.96
2020/8/27 13:30,623.88,450.13,216.6,32.35,848.62,3,240,8,3,74.94
2020/8/27 13:45,608.74,439.21,230.22,31.93,848.57,3.25,240,8,3,79.47
2020/8/27 14:00,661.87,477.54,243.98,32.08,848.5,3.5,240,8,3,54.64
2020/8/27 14:15,454.14,327.66,189.7,31.59,848.45,3.75,240,8,3,76.56
2020/8/27 14:30,699.05,504.37,266.54,32.27,848.39,4,240,8,3,51.5
2020/8/27 14:45,402.44,290.36,184.96,31.97,848.48,4.25,240,8,3,55.13
2020/8/27 15:00,522.33,376.86,244.08,31.79,848.35,4.5,240,8,3,48.79
2020/8/27 15:15,373.79,269.69,189.78,31.88,848.32,4.75,240,8,3,43.93
2020/8/27 15:30,304.71,219.85,162.51,31.73,848.45,5,240,8,3,46.12
2020/8/27 15:45,344.62,248.64,178.15,31.81,848.28,5.25,240,8,3,71.69
2020/8/27 16:00,647.9,467.46,236.31,32.73,848.15,5.5,240,8,3,71.19
2020/8/27 16:15,678.62,489.62,243.4,33.13,848.05,5.75,240,8,3,76.14
2020/8/27 16:30,576.99,416.3,215.75,33.8,848.11,6,240,8,3,50.79
2020/8/28 10:30,44,31.75,23.04,15.5,860.24,0,241,8,3,8.68
2020/8/28 10:45,74.33,53.63,39.11,15.6,860.24,0.25,241,8,3,12.73
2020/8/28 11:00,110.17,79.49,57.84,15.41,860.44,0.5,241,8,3,16.28
2020/8/28 11:15,136.92,98.79,73.78,15.45,860.53,0.75,241,8,3,25.5
2020/8/28 11:30,229.8,165.8,121.82,15.94,860.49,1,241,8,3,40.26
2020/8/28 11:45,343.75,248.02,183.01,16.72,860.26,1.25,241,8,3,38.51
2020/8/28 12:00,328.93,237.32,171.52,17.33,860.35,1.5,241,8,3,26.08
2020/8/28 12:15,194.83,140.57,105.95,17.47,860.3,1.75,241,8,3,23.24
2020/8/28 12:30,171.01,123.38,92.68,17.54,860.1,2,241,8,3,22.33
2020/8/28 12:45,185.21,133.63,98.76,17.47,859.56,2.25,241,8,3,28.48
2020/8/28 13:00,230.9,166.59,125.01,17.42,859.61,2.5,241,8,3,35.05
2020/8/28 13:15,276.69,199.63,149.15,17.81,859.65,2.75,241,8,3,42.12
2020/8/28 13:30,361.67,260.95,189.71,18.31,859.68,3,241,8,3,52.39
2020/8/28 13:45,450.35,324.93,228.8,18.81,859.26,3.25,241,8,3,47.73
2020/8/28 14:00,390.35,281.64,200.5,18.87,859.29,3.5,241,8,3,36.56
2020/8/28 14:15,302.75,218.44,162.24,19.07,859.13,3.75,241,8,3,35.34
2020/8/28 14:30,297.33,214.53,156.71,19.16,859.02,4,241,8,3,37.04
2020/8/28 14:45,267.65,193.11,145.34,19.27,858.65,4.25,241,8,3,41.88
2020/8/28 15:00,340.98,246.02,182,19.23,858.6,4.5,241,8,3,45.78
2020/8/28 15:15,423.61,305.63,221.21,19.79,858.5,4.75,241,8,3,46.21
2020/8/28 15:30,411.61,296.98,213.94,19.78,858.23,5,241,8,3,44.25
2020/8/28 15:45,433.05,312.45,219.43,20.13,858.08,5.25,241,8,3,42.16
2020/8/28 16:00,332.12,239.63,173.77,20.65,858.08,5.5,241,8,3,37.35
2020/8/28 16:15,290.93,209.91,156.94,20.72,858.02,5.75,241,8,3,46.73
2020/8/28 16:30,368.97,266.21,182.4,21.36,858.03,6,241,8,3,31.59
2020/8/29 10:30,349.16,251.92,70.51,18.7,861.69,0,242,8,3,47.31
2020/8/29 10:45,397.44,286.75,75.61,19.51,861.66,0.25,242,8,3,53.02
2020/8/29 11:00,435.43,314.17,85.89,20.02,861.72,0.5,242,8,3,56.92
2020/8/29 11:15,483.19,348.62,93.03,20.57,861.82,0.75,242,8,3,47.93
2020/8/29 11:30,519.25,374.64,100.04,21,861.85,1,242,8,3,45.34
2020/8/29 11:45,550.57,397.24,110.25,21.66,861.82,1.25,242,8,3,44.45
2020/8/29 12:00,577.86,416.93,127.49,21.98,861.88,1.5,242,8,3,44.1
2020/8/29 12:15,594.25,428.75,148.04,22.69,861.96,1.75,242,8,3,44.66
2020/8/29 12:30,621.93,448.72,165.68,22.78,861.93,2,242,8,3,44.47
2020/8/29 12:45,647.4,467.1,171.26,22.78,861.77,2.25,242,8,3,44.1
2020/8/29 13:00,705.51,509.02,168.19,22.9,861.37,2.5,242,8,3,44.47
2020/8/29 13:15,714.41,515.44,188.51,23.77,861.17,2.75,242,8,3,44.32
2020/8/29 13:30,726.71,524.32,206.38,24.12,861.09,3,242,8,3,43.01
2020/8/29 13:45,744.09,536.86,235.89,24.7,861.06,3.25,242,8,3,43.18
2020/8/29 14:00,743.43,536.39,249.4,24.83,860.84,3.5,242,8,3,40.9
2020/8/29 14:15,755.75,545.28,266.45,25.24,860.66,3.75,242,8,3,40.89
2020/8/29 14:30,785.57,566.79,287.43,25.55,860.49,4,242,8,3,40.91
2020/8/29 14:45,782.74,564.75,304.67,25.74,860.41,4.25,242,8,3,40.15
2020/8/29 15:00,764.62,551.67,305.95,25.72,860.28,4.5,242,8,3,39.9
2020/8/29 15:15,654.05,471.89,262.51,24.99,860.14,4.75,242,8,3,39.24
2020/8/29 15:30,691.72,499.08,265.67,26.32,859.94,5,242,8,3,39.54
2020/8/29 15:45,600.28,433.1,220.43,26.32,859.86,5.25,242,8,3,39.36
2020/8/29 16:00,760.63,548.8,232.43,26.79,859.7,5.5,242,8,3,40.22
2020/8/29 16:15,721.21,520.35,200.28,26.85,859.52,5.75,242,8,3,40.85
2020/8/29 16:30,720.47,519.82,180.97,27.07,859.3,6,242,8,3,41.93
2020/8/30 10:30,198.4,143.15,98.36,18.25,861.26,0,243,8,3,30.76
2020/8/30 10:45,291.49,210.31,135.33,18.4,861.39,0.25,243,8,3,49.04
2020/8/30 11:00,450.48,325.02,175.18,20.01,861.5,0.5,243,8,3,57.31
2020/8/30 11:15,521.51,376.27,174.48,21.96,861.6,0.75,243,8,3,61.91
2020/8/30 11:30,570.66,411.73,197.8,21.9,861.64,1,243,8,3,53.42
2020/8/30 11:45,459.45,331.49,217.18,23.57,861.73,1.25,243,8,3,62.62
2020/8/30 12:00,556.28,401.35,240.74,24.11,861.79,1.5,243,8,3,60.22
2020/8/30 12:15,447.57,322.92,208.21,23.92,861.82,1.75,243,8,3,59.99
2020/8/30 12:30,630.37,454.81,191.33,24.18,861.78,2,243,8,3,54.1
2020/8/30 12:45,679.26,490.09,177.3,25.89,861.75,2.25,243,8,3,52.54
2020/8/30 13:00,698.09,503.67,185.51,26.09,861.71,2.5,243,8,3,55.64
2020/8/30 13:15,729.77,526.53,213.04,25.91,861.52,2.75,243,8,3,48.65
2020/8/30 13:30,740.32,534.14,228.66,26.18,861.41,3,243,8,3,45.58
2020/8/30 13:45,656.39,473.58,253.62,26.58,861.31,3.25,243,8,3,45.69
2020/8/30 14:00,764.5,551.59,294.94,26.35,861.21,3.5,243,8,3,42.7
2020/8/30 14:15,756.63,545.91,310.48,26.89,860.98,3.75,243,8,3,42.49
2020/8/30 14:30,777.41,560.9,342.24,26.28,860.78,4,243,8,3,41.45
2020/8/30 14:45,674.7,486.8,308.13,27.13,860.7,4.25,243,8,3,41.19
2020/8/30 15:00,704.1,508.01,322.88,27.02,860.52,4.5,243,8,3,40.94
2020/8/30 15:15,778.37,561.6,352.08,26.83,860.33,4.75,243,8,3,38
2020/8/30 15:30,760.85,548.96,329.56,27.78,860.19,5,243,8,3,39.03
2020/8/30 15:45,766.87,553.3,310.7,27.87,860.16,5.25,243,8,3,39.75
2020/8/30 16:00,554.97,400.41,237.1,26.97,859.97,5.5,243,8,3,39.63
2020/8/30 16:15,703.69,507.71,270.99,27.82,859.72,5.75,243,8,3,39.93
2020/8/30 16:30,667.31,481.47,232.02,27.89,859.65,6,243,8,3,43.85
2020/8/31 10:30,323.57,233.45,77.86,22.52,861.5,0,244,8,3,42.98
2020/8/31 10:45,378.25,272.91,83.25,23.1,861.53,0.25,244,8,3,49.6
2020/8/31 11:00,429.22,309.68,88.78,22.56,861.55,0.5,244,8,3,55.97
2020/8/31 11:15,472.16,340.66,94.15,22.7,861.51,0.75,244,8,3,62.17
2020/8/31 11:30,512.25,369.59,100.34,23.23,861.54,1,244,8,3,67.02
2020/8/31 11:45,548.17,395.5,105.29,23.05,861.62,1.25,244,8,3,68.24
2020/8/31 12:00,582.55,420.31,112.76,23.34,861.6,1.5,244,8,3,68.5
2020/8/31 12:15,612.93,442.23,120.35,23.76,861.59,1.75,244,8,3,66.51
2020/8/31 12:30,641.73,463.01,125.68,24.3,861.4,2,244,8,3,66.91
2020/8/31 12:45,669.16,482.8,134.95,24.82,861.46,2.25,244,8,3,65.73
2020/8/31 13:00,686.51,495.32,151.36,25.91,861.29,2.5,244,8,3,66.3
2020/8/31 13:15,711.51,513.35,180.51,26.06,861.14,2.75,244,8,3,64.62
2020/8/31 13:30,741.02,534.65,224.51,26.02,861.02,3,244,8,3,63.99
2020/8/31 13:45,746.29,538.45,271.17,26.38,860.89,3.25,244,8,3,63.75
2020/8/31 14:00,771.6,556.71,324.8,26.76,860.75,3.5,244,8,3,60.16
2020/8/31 14:15,774.13,558.54,364.48,28.61,860.5,3.75,244,8,3,59.98
2020/8/31 14:30,614.31,443.22,307.29,28.03,860.29,4,244,8,3,55.97
2020/8/31 14:45,425.34,306.88,210.52,28.57,860.23,4.25,244,8,3,54.43
2020/8/31 15:00,700.21,505.2,366.77,28.88,860.18,4.5,244,8,3,50.56
2020/8/31 15:15,788.3,568.76,407.84,28.94,860.02,4.75,244,8,3,51.37
2020/8/31 15:30,776.54,560.27,384.29,28.6,859.89,5,244,8,3,49.67
2020/8/31 15:45,665.22,479.96,308.25,28.3,859.84,5.25,244,8,3,51.49
2020/8/31 16:00,759.99,548.33,316.61,29.14,859.67,5.5,244,8,3,53.55
2020/8/31 16:15,799.87,577.1,303.27,29.57,859.47,5.75,244,8,3,58.14
2020/8/31 16:30,545.97,393.92,216.13,30,859.36,6,244,8,3,57.49
2020/9/1 10:30,315.27,227.47,91.42,23.15,861.18,0,245,9,4,41.84
